time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Fri May 03 2024 05:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3294,40159.37549350034
Fri May 03 2024 06:00:00 GMT+0100 (British Summer Time),0.0048,0.0105,0.3308,0
Fri May 03 2024 07:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.318,42810.06613928438
Fri May 03 2024 08:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.318,0
Fri May 03 2024 09:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.318,0
Fri May 03 2024 10:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.318,0
Fri May 03 2024 11:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3178,44446.48796545404
Fri May 03 2024 12:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3178,3093.337498486759
Fri May 03 2024 13:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3178,0
Fri May 03 2024 14:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3333,33084.0944676875
Fri May 03 2024 15:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3394,13284.821928092262
Fri May 03 2024 16:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3394,0
Fri May 03 2024 17:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3394,0
Fri May 03 2024 18:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3005,170398.9880372968
Fri May 03 2024 19:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3089,24556.797220652865
Fri May 03 2024 20:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.311,4368.885955511962
Fri May 03 2024 21:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,9368.754480857948
Fri May 03 2024 22:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Fri May 03 2024 23:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 00:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 01:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 02:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 03:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 04:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,0
Sat May 04 2024 05:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.3131,17.733335806712383
Sat May 04 2024 06:00:00 GMT+0100 (British Summer Time),0.1272,0.02,0.313,280.1714711999137
Sat May 04 2024 07:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3136,36411.03707982272
Sat May 04 2024 08:00:00 GMT+0100 (British Summer Time),0.0578,0.0279,0.3181,9790.82150978297
Sat May 04 2024 09:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3287,23208.5259225313
Sat May 04 2024 10:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3328,8785.354496230939
Sat May 04 2024 11:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3331,766.3105414363982
Sat May 04 2024 12:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3338,1557.2757789002226
Sat May 04 2024 13:00:00 GMT+0100 (British Summer Time),0.0578,0.0279,0.3338,0
Sat May 04 2024 14:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3338,0
Sat May 04 2024 15:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3338,0
Sat May 04 2024 16:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3338,0
Sat May 04 2024 17:00:00 GMT+0100 (British Summer Time),0.0578,0.0279,0.3338,0
Sat May 04 2024 18:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3338,0
Sat May 04 2024 19:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3371,7228.483885761823
Sat May 04 2024 20:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3371,0
Sat May 04 2024 21:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3381,6585.089232379081
Sat May 04 2024 22:00:00 GMT+0100 (British Summer Time),0.0578,0.0279,0.3381,0
Sat May 04 2024 23:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3381,0
Sun May 05 2024 00:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3543,37910.822100642574
Sun May 05 2024 01:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3554,0
Sun May 05 2024 02:00:00 GMT+0100 (British Summer Time),0.0578,0.0279,0.3554,0
Sun May 05 2024 03:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3572,18893.54451837755
Sun May 05 2024 04:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3791,63901.768109374054
Sun May 05 2024 05:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3797,0
Sun May 05 2024 06:00:00 GMT+0100 (British Summer Time),0.0576,0.0279,0.3815,4057.8523415886375
Sun May 05 2024 07:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3815,4095.7697784452757
Sun May 05 2024 08:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3503,129890.53256639605
Sun May 05 2024 09:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3503,0
Sun May 05 2024 10:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3559,12431.256903465459
Sun May 05 2024 11:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3555,782.0627352685121
Sun May 05 2024 12:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3586,7039.595307023142
Sun May 05 2024 13:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3586,0
Sun May 05 2024 14:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3586,0
Sun May 05 2024 15:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3348,333053.1204640868
Sun May 05 2024 16:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3348,0
Sun May 05 2024 17:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3349,310.60030507555786
Sun May 05 2024 18:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3354,1004.1830192089074
Sun May 05 2024 19:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3358,941.8989567283325
Sun May 05 2024 20:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3347,4367.157188278654
Sun May 05 2024 21:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3314,11389.869933399415
Sun May 05 2024 22:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.333,2691.2422876100272
Sun May 05 2024 23:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3334,1435.2038166365496
Mon May 06 2024 00:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3356,4363.664157033977
Mon May 06 2024 01:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3356,0
Mon May 06 2024 02:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3357,178.7897762539393
Mon May 06 2024 03:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3357,0
Mon May 06 2024 04:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3226,33089.669757190255
Mon May 06 2024 05:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3226,0
Mon May 06 2024 06:00:00 GMT+0100 (British Summer Time),0.0423,0.0333,0.3226,0
Mon May 06 2024 07:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3237,2454.20406452536
Mon May 06 2024 08:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.324,12466.113292942982
Mon May 06 2024 09:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3243,5551.927063235193
Mon May 06 2024 10:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3261,11855.607380967094
Mon May 06 2024 11:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3261,0
Mon May 06 2024 12:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3332,15772.115187573498
Mon May 06 2024 13:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3332,0
Mon May 06 2024 14:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,2638.273221765985
Mon May 06 2024 15:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,18322.54254025756
Mon May 06 2024 16:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3343,123.30613465460476
Mon May 06 2024 17:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,96807.5704840516
Mon May 06 2024 18:00:00 GMT+0100 (British Summer Time),0.0027,0.0334,0.3344,0
