time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Sat Mar 02 2024 15:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3985,1740727.26927676
Sat Mar 02 2024 16:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.398,988561.1003522197
Sat Mar 02 2024 17:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3982,39076.68419733385
Sat Mar 02 2024 18:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3999,284894.39450585557
Sat Mar 02 2024 19:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4063,1205674.9911605765
Sat Mar 02 2024 20:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.4009,887185.1431165573
Sat Mar 02 2024 21:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.386,2624947.3692320934
Sat Mar 02 2024 22:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3818,769821.3835404563
Sat Mar 02 2024 23:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3811,129332.08669430317
Sun Mar 03 2024 00:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3813,37025.59517090031
Sun Mar 03 2024 01:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3828,301119.21805757884
Sun Mar 03 2024 02:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3829,32765.866073876114
Sun Mar 03 2024 03:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3832,50026.901248985414
Sun Mar 03 2024 04:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3828,107115.4982902901
Sun Mar 03 2024 05:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3763,1299803.1429544773
Sun Mar 03 2024 06:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3709,1110788.291521751
Sun Mar 03 2024 07:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.371,143811.95273722004
Sun Mar 03 2024 08:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0271,0.3741,757351.0505714519
Sun Mar 03 2024 09:00:00 GMT+0000 (Greenwich Mean Time),0.0302,0.0249,0.377,563318.3963730305
Sun Mar 03 2024 10:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3774,137928.3794161906
Sun Mar 03 2024 11:00:00 GMT+0000 (Greenwich Mean Time),0.0153,0.0271,0.3719,1569856.2234688746
