time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Fri May 03 2024 21:00:00 GMT+0100 (British Summer Time),0,0.021,0.2963,523465.7360261533
Fri May 03 2024 22:00:00 GMT+0100 (British Summer Time),0,0.021,0.2965,16479.82495251175
Fri May 03 2024 23:00:00 GMT+0100 (British Summer Time),0,0.021,0.2963,825393.7238045523
Sat May 04 2024 00:00:00 GMT+0100 (British Summer Time),0,0.0191,0.2965,478785.71415660204
Sat May 04 2024 01:00:00 GMT+0100 (British Summer Time),0,0.0191,0.2968,87216.40075490589
Sat May 04 2024 02:00:00 GMT+0100 (British Summer Time),0,0.0191,0.297,192881.33717561548
Sat May 04 2024 03:00:00 GMT+0100 (British Summer Time),0,0.0191,0.2971,53252.40410838336
Sat May 04 2024 04:00:00 GMT+0100 (British Summer Time),0,0.0186,0.2967,67393.43472557579
Sat May 04 2024 05:00:00 GMT+0100 (British Summer Time),0,0.0186,0.2967,274361.5133264199
Sat May 04 2024 06:00:00 GMT+0100 (British Summer Time),0,0.0182,0.2957,282208.87882747006
Sat May 04 2024 07:00:00 GMT+0100 (British Summer Time),0,0.0182,0.2958,96126.46198718633
Sat May 04 2024 08:00:00 GMT+0100 (British Summer Time),0,0.0182,0.2958,66653.26835377072
Sat May 04 2024 09:00:00 GMT+0100 (British Summer Time),0.0667,0.0276,0.2959,349517.26642189
Sat May 04 2024 10:00:00 GMT+0100 (British Summer Time),0.0667,0.0276,0.2962,299605.80136134976
Sat May 04 2024 11:00:00 GMT+0100 (British Summer Time),0.0667,0.0276,0.2961,3327.3076062459386
Sat May 04 2024 12:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.2963,169058.70884592622
Sat May 04 2024 13:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.2964,204621.91120177633
Sat May 04 2024 14:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.2964,56537.18822057959
Sat May 04 2024 15:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.2952,216825.06788207623
Sat May 04 2024 16:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.296,932694.3010574842
Sat May 04 2024 17:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.296,100737.88143563554
Sat May 04 2024 18:00:00 GMT+0100 (British Summer Time),0.0702,0.0281,0.2961,17173.465721206216
Sat May 04 2024 19:00:00 GMT+0100 (British Summer Time),0.0702,0.0262,0.2977,603039.6386252841
Sat May 04 2024 20:00:00 GMT+0100 (British Summer Time),0.0702,0.0262,0.2969,405713.4019581039
Sat May 04 2024 21:00:00 GMT+0100 (British Summer Time),0.0702,0.0262,0.2963,49018.57447547026
Sat May 04 2024 22:00:00 GMT+0100 (British Summer Time),0.0702,0.0257,0.2968,212641.47059944482
Sat May 04 2024 23:00:00 GMT+0100 (British Summer Time),0.0702,0.0257,0.2973,1372755.5290520352
Sun May 05 2024 00:00:00 GMT+0100 (British Summer Time),0.0702,0.0257,0.2989,42663.86784260032
Sun May 05 2024 01:00:00 GMT+0100 (British Summer Time),0.0702,0.0257,0.2992,124853.78038385196
Sun May 05 2024 02:00:00 GMT+0100 (British Summer Time),0.0702,0.0252,0.2965,457023.5548493465
Sun May 05 2024 03:00:00 GMT+0100 (British Summer Time),0.0702,0.0252,0.2951,238127.07446720958
Sun May 05 2024 04:00:00 GMT+0100 (British Summer Time),0.0702,0.0252,0.2964,128517.17413352997
Sun May 05 2024 05:00:00 GMT+0100 (British Summer Time),0.0702,0.0248,0.2966,8599.427149991085
Sun May 05 2024 06:00:00 GMT+0100 (British Summer Time),0.0702,0.0248,0.2975,189411.75836593861
Sun May 05 2024 07:00:00 GMT+0100 (British Summer Time),0.0702,0.0243,0.2976,267434.73486742
Sun May 05 2024 08:00:00 GMT+0100 (British Summer Time),0.0702,0.0243,0.2973,116699.48577383123
Sun May 05 2024 09:00:00 GMT+0100 (British Summer Time),0.0269,0.0277,0.2977,418487.63232903904
Sun May 05 2024 10:00:00 GMT+0100 (British Summer Time),0.0269,0.0277,0.2978,29819.172082528978
Sun May 05 2024 11:00:00 GMT+0100 (British Summer Time),0.0269,0.0277,0.2992,1982940.0380418196
Sun May 05 2024 12:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3018,76825.04674335038
Sun May 05 2024 13:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3012,32796.852624459636
Sun May 05 2024 14:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3013,3343.7286922995613
Sun May 05 2024 15:00:00 GMT+0100 (British Summer Time),0.0235,0.0277,0.3015,198801.56840057563
