time,tvl
2024-08-18 00:00:00,4978719119.47023
2024-08-19 00:00:00,5063470024.632589
2024-08-20 00:00:00,5018874182.83891
2024-08-21 00:00:00,5006526849.87912
2024-08-22 00:00:00,5123098646.15041
2024-08-23 00:00:00,5093024775.13878
2024-08-24 00:00:00,5433097523.0803795
2024-08-25 00:00:00,5359772052.45951
2024-08-26 00:00:00,5506729186.99574
2024-08-27 00:00:00,5401981598.22777
2024-08-28 00:00:00,4911774219.784591
2024-08-29 00:00:00,5076546810.825911
2024-08-30 00:00:00,5072067818.003321
2024-08-31 00:00:00,5061588770.39655
2024-09-01 00:00:00,5024929884.38684
2024-09-02 00:00:00,4828308478.51054
2024-09-03 00:00:00,5088483275.82246
2024-09-04 00:00:00,4921025368.2693405
2024-09-05 00:00:00,5009497215.74612
2024-09-06 00:00:00,4846623761.324739
2024-09-07 00:00:00,4525333941.87831
2024-09-08 00:00:00,4626199816.710429
2024-09-09 00:00:00,4690097324.6113405
2024-09-10 00:00:00,4821377807.83101
2024-09-11 00:00:00,4844674470.58331
2024-09-12 00:00:00,4801160996.7008705
2024-09-13 00:00:00,4815871456.183331
2024-09-14 00:00:00,5053428353.890881
2024-09-15 00:00:00,4980566419.83009
2024-09-16 00:00:00,4833785735.14626
2024-09-17 00:00:00,4711551838.46257
2024-09-18 00:00:00,4814348210.44771
2024-09-19 00:00:00,4812287397.801519
2024-09-20 00:00:00,5049776400.28439
2024-09-21 00:00:00,5258323594.802271
2024-09-22 00:00:00,5299259562.57623
2024-09-23 00:00:00,5247170142.331699
2024-09-24 00:00:00,5472782735.9424095
2024-09-25 00:00:00,5492174815.5962305
2024-09-26 00:00:00,5322761321.15411
2024-09-27 00:00:00,5553992730.994451
2024-09-28 00:00:00,5633717089.2738
2024-09-29 00:00:00,5542174581.24578
2024-09-30 00:00:00,5497154684.911329
2024-10-01 00:00:00,5437629702.28509
2024-10-02 00:00:00,5195292717.12471
2024-10-03 00:00:00,4997776022.82467
2024-10-04 00:00:00,4944938367.84102
2024-10-05 00:00:00,5076351251.60447
2024-10-06 00:00:00,5045731570.651199
2024-10-07 00:00:00,5062252812.54276
2024-10-08 00:00:00,5129077285.991739
2024-10-09 00:00:00,5131234886.27401
2024-10-10 00:00:00,4981116348.163321
2024-10-11 00:00:00,5002719950.96146
2024-10-12 00:00:00,5189772325.323131
2024-10-13 00:00:00,5243305813.06133
2024-10-14 00:00:00,5206761626.130529
2024-10-15 00:00:00,5597904953.46685
2024-10-16 00:00:00,5492962302.936379
2024-10-17 00:00:00,5530856607.11452
2024-10-18 00:00:00,5501711291.453071
2024-10-19 00:00:00,5643578655.28507
2024-10-20 00:00:00,5654460601.81704
2024-10-21 00:00:00,5884416921.6436
2024-10-22 00:00:00,5817500225.74196
2024-10-23 00:00:00,5818149077.967159
2024-10-24 00:00:00,5562248984.91101
2024-10-25 00:00:00,5658017983.9246
2024-10-26 00:00:00,5533371002.9261
2024-10-27 00:00:00,5516579397.46399
2024-10-28 00:00:00,5593910184.53253
2024-10-29 00:00:00,5731310820.14917
2024-10-30 00:00:00,5886500633.44855
2024-10-31 00:00:00,5915719418.34047
2024-11-01 00:00:00,5594247421.1234
2024-11-02 00:00:00,5596508749.55456
2024-11-03 00:00:00,5539560018.73231
2024-11-04 00:00:00,5501655769.311689
2024-11-05 00:00:00,5349798398.73123
2024-11-06 00:00:00,5434328992.815109
2024-11-07 00:00:00,6142739445.78988
2024-11-08 00:00:00,6527356651.81368
2024-11-09 00:00:00,6712890586.1625395
2024-11-10 00:00:00,7086542842.74038
2024-11-11 00:00:00,7194979692.441501
2024-11-12 00:00:00,7599968556.65708
2024-11-13 00:00:00,7484320729.73938
2024-11-14 00:00:00,7325455738.770471
2024-11-15 00:00:00,6992957060.37005
2024-11-16 00:00:00,7044217959.18437
2024-11-17 00:00:00,7170845025.36792
2024-11-18 00:00:00,7011813060.87964
2024-11-19 00:00:00,7222597571.584029
2024-11-20 00:00:00,7004811673.31721
2024-11-21 00:00:00,7088934909.154981
2024-11-22 00:00:00,7746412815.453199
2024-11-23 00:00:00,7704705986.572479
2024-11-24 00:00:00,7895814404.65436
2024-11-25 00:00:00,7829868026.12862
2024-11-26 00:00:00,7935265270.097759
2024-11-27 00:00:00,7742515687.053941
2024-11-28 00:00:00,8793004324.78172
2024-11-29 00:00:00,8510382884.07065
2024-11-30 00:00:00,8658532250.97244
2024-12-01 00:00:00,8952253669.80285
2024-12-02 00:00:00,8945006806.45822
2024-12-03 00:00:00,8719176037.01366
2024-12-04 00:00:00,8675470230.23621
2024-12-05 00:00:00,9102250774.0514
2024-12-06 00:00:00,9035418281.629091
2024-12-07 00:00:00,9381100796.613
2024-12-08 00:00:00,9378467839.948439
2024-12-09 00:00:00,9342862840.354801
2024-12-10 00:00:00,8739008822.3763
2024-12-11 00:00:00,8544237107.03813
2024-12-12 00:00:00,9055616852.15332
2024-12-13 00:00:00,9181338169.68334
2024-12-14 00:00:00,9256564108.899431
2024-12-15 00:00:00,9158702395.18895
2024-12-16 00:00:00,9362338368.21755
2024-12-17 00:00:00,9538229439.01074
2024-12-18 00:00:00,9180537144.06024
2024-12-19 00:00:00,8680992138.4065
2024-12-20 00:00:00,8110413404.36069
2024-12-21 00:00:00,8254748173.694739
2024-12-22 00:00:00,7947332687.70582
2024-12-23 00:00:00,7968042502.851689
