time,tvl
2025-02-10 00:00:00,858163093.80058
2025-02-11 00:00:00,830353114.22382
2025-02-12 00:00:00,975928641.22109
2025-02-13 00:00:00,1020681935.63194
2025-02-14 00:00:00,1030327111.01247
2025-02-15 00:00:00,1050408818.8115
2025-02-16 00:00:00,1038935698.68042
2025-02-17 00:00:00,1025509384.32026
2025-02-18 00:00:00,1048393483.79848
2025-02-19 00:00:00,1007115198.57302
2025-02-20 00:00:00,1022508190.64898
2025-02-21 00:00:00,1038930274.62481
2025-02-22 00:00:00,1022148940.7104
2025-02-23 00:00:00,1054311296.43334
2025-02-24 00:00:00,1077014445.85585
2025-02-25 00:00:00,947895109.12214
2025-02-26 00:00:00,953794586.99617
2025-02-27 00:00:00,889149416.41012
2025-02-28 00:00:00,846534497.07417
2025-03-01 00:00:00,825408559.27935
2025-03-02 00:00:00,815974211.53676
2025-03-03 00:00:00,927332538.10492
2025-03-04 00:00:00,785847347.70046
2025-03-05 00:00:00,789286179.43749
2025-03-06 00:00:00,868092878.59548
2025-03-07 00:00:00,851283731.70176
2025-03-08 00:00:00,824980355.8099
2025-03-09 00:00:00,844490071.6136
2025-03-10 00:00:00,776984749.06524
2025-03-11 00:00:00,720943689.93574
2025-03-12 00:00:00,740167904.43807
2025-03-13 00:00:00,739639168.6376
2025-03-14 00:00:00,724769864.68495
2025-03-15 00:00:00,740672708.05377
2025-03-16 00:00:00,752754486.00408
2025-03-17 00:00:00,728239124.99767
2025-03-18 00:00:00,734479661.32392
2025-03-19 00:00:00,734333288.69763
2025-03-20 00:00:00,784989894.05663
2025-03-21 00:00:00,757475249.56023
2025-03-22 00:00:00,751889097.55373
2025-03-23 00:00:00,746210874.98276
2025-03-24 00:00:00,759224053.9831
2025-03-25 00:00:00,788798359.2312
2025-03-26 00:00:00,780851396.9986
2025-03-27 00:00:00,763602130.02933
2025-03-28 00:00:00,756392271.23473
2025-03-29 00:00:00,715239223.30543
2025-03-30 00:00:00,688754562.79624
2025-03-31 00:00:00,674921981.73513
2025-04-01 00:00:00,687014319.51069
2025-04-02 00:00:00,714889208.55713
2025-04-03 00:00:00,674169111.24958
2025-04-04 00:00:00,677172561.55264
2025-04-05 00:00:00,696099209.77631
2025-04-06 00:00:00,681026629.49654
2025-04-07 00:00:00,593824487.41993
2025-04-08 00:00:00,591035440.3771
2025-04-09 00:00:00,558952352.14774
2025-04-10 00:00:00,629892800.28918
2025-04-11 00:00:00,587298344.89631
2025-04-12 00:00:00,604375927.70851
2025-04-13 00:00:00,636127721.04049
2025-04-14 00:00:00,619496107.33798
2025-04-15 00:00:00,624931893.29436
2025-04-16 00:00:00,609913998.14399
2025-04-17 00:00:00,607302686.1953
2025-04-18 00:00:00,608916982.40498
2025-04-19 00:00:00,611045053.87361
2025-04-20 00:00:00,622197641.07106
2025-04-21 00:00:00,613020443.56421
2025-04-22 00:00:00,609184608.28796
2025-04-23 00:00:00,671910657.40246
2025-04-24 00:00:00,693264078.31044
2025-04-25 00:00:00,684028963.96187
2025-04-26 00:00:00,691330382.70855
2025-04-27 00:00:00,698277344.95384
2025-04-28 00:00:00,680569769.86208
2025-04-29 00:00:00,686739849.57816
2025-04-30 00:00:00,684117578.65974
2025-05-01 00:00:00,694386872.98852
2025-05-02 00:00:00,712168263.09268
2025-05-03 00:00:00,712760614.93865
2025-05-04 00:00:00,706993069.20412
2025-05-05 00:00:00,699280306.39097
2025-05-06 00:00:00,696658859.32008
2025-05-07 00:00:00,696275040.65212
2025-05-08 00:00:00,698141080.17882
2025-05-09 00:00:00,844060959.01483
2025-05-10 00:00:00,909418955.43117
2025-05-11 00:00:00,995762469.76082
2025-05-12 00:00:00,968679305.6044
2025-05-13 00:00:00,961080525.06236
2025-05-14 00:00:00,1044710932.4817
2025-05-15 00:00:00,1006456702.9698
2025-05-16 00:00:00,983244685.63315
2025-05-17 00:00:00,985438029.9741
2025-05-18 00:00:00,956121437.96425
2025-05-19 00:00:00,940740469.0513
2025-05-20 00:00:00,969328174.07762
2025-05-21 00:00:00,978644986.17747
2025-05-22 00:00:00,1011709871.02264
2025-05-23 00:00:00,1054686633.42252
2025-05-24 00:00:00,1008786917.56289
2025-05-25 00:00:00,1011875607.81105
2025-05-26 00:00:00,1020285384.72886
2025-05-27 00:00:00,1025935063.71302
2025-05-28 00:00:00,1061373183.56815
2025-05-29 00:00:00,1062058204.33001
2025-05-30 00:00:00,1023418536.86029
2025-05-31 00:00:00,996703474.98047
2025-06-01 00:00:00,952039281.49584
2025-06-02 00:00:00,952744871.8602
2025-06-03 00:00:00,1024493009.74696
2025-06-04 00:00:00,1018164205.17867
2025-06-05 00:00:00,1023767696.78634
2025-06-06 00:00:00,951713299.44302
2025-06-07 00:00:00,965300558.61213
2025-06-08 00:00:00,985698797.46523
2025-06-09 00:00:00,981933071.16889
2025-06-10 00:00:00,1035673628.877
2025-06-11 00:00:00,1085472775.08242
2025-06-12 00:00:00,1055686104.16586
2025-06-13 00:00:00,1009509631.08396
2025-06-14 00:00:00,976122996.653
2025-06-15 00:00:00,957981945.71415
2025-06-16 00:00:00,962036300.06223
2025-06-17 00:00:00,958409024.86957
2025-06-18 00:00:00,945930044.37748
2025-06-19 00:00:00,945896172.84958
2025-06-20 00:00:00,949697668.47874
2025-06-21 00:00:00,902945171.136
2025-06-22 00:00:00,845438500.62601
2025-06-23 00:00:00,834980625.64985
2025-06-24 00:00:00,907538889.6863
2025-06-25 00:00:00,916941338.24858
2025-06-26 00:00:00,840682224.83063
2025-06-27 00:00:00,899265147.95823
2025-06-28 00:00:00,902786940.37742
2025-06-29 00:00:00,909703351.04099
2025-06-30 00:00:00,936006937.32044
2025-06-30 14:58:11,918537881.5872
