time,tvl
2022-11-18 00:00:00,5826362532.64956
2022-11-19 00:00:00,5830238013.17487
2022-11-20 00:00:00,5888825007.68937
2022-11-21 00:00:00,5500653742.36937
2022-11-22 00:00:00,5371790230.2745
2022-11-23 00:00:00,5496181373.67257
2022-11-24 00:00:00,5722361917.51963
2022-11-25 00:00:00,5797427588.99958
2022-11-26 00:00:00,5837284788.8065
2022-11-27 00:00:00,5834590243.86673
2022-11-28 00:00:00,5805209272.60272
2022-11-29 00:00:00,5649099738.02407
2022-11-30 00:00:00,6189278062.37668
2022-12-01 00:00:00,6275577816.39859
2022-12-02 00:00:00,6226843844.44493
2022-12-03 00:00:00,6261320348.62403
2022-12-04 00:00:00,6076854257.42633
2022-12-05 00:00:00,6278000898.80009
2022-12-06 00:00:00,6143950848.32964
2022-12-07 00:00:00,6160919509.28596
2022-12-08 00:00:00,5991080970.37813
2022-12-09 00:00:00,6203167461.11679
2022-12-10 00:00:00,6146347601.72852
2022-12-11 00:00:00,6166249166.43635
2022-12-12 00:00:00,6109663500.1809
2022-12-13 00:00:00,6190291737.6213
2022-12-14 00:00:00,6449735465.98366
2022-12-15 00:00:00,6372157606.83019
2022-12-16 00:00:00,6208809734.56713
2022-12-17 00:00:00,5725216905.07416
2022-12-18 00:00:00,5791000792.07268
2022-12-19 00:00:00,5813017465.33779
2022-12-20 00:00:00,5726797913.64607
2022-12-21 00:00:00,5909156016.84708
2022-12-22 00:00:00,5954880389.92089
2022-12-23 00:00:00,5957193084.87341
2022-12-24 00:00:00,5979812531.05889
2022-12-25 00:00:00,5985090951.98556
2022-12-26 00:00:00,5968719080.39543
2022-12-27 00:00:00,6002289008.58886
2022-12-28 00:00:00,5929278814.27412
2022-12-29 00:00:00,5848598663.40608
2022-12-30 00:00:00,5888326526.20486
2022-12-31 00:00:00,5877772406.53699
2023-01-01 00:00:00,5865784383.95195
2023-01-02 00:00:00,5877675394.90746
2023-01-03 00:00:00,5978870818.08775
2023-01-04 00:00:00,5971446273.11338
2023-01-05 00:00:00,6177010336.83956
2023-01-06 00:00:00,6178432119.56955
2023-01-07 00:00:00,6251891607.24849
2023-01-08 00:00:00,6216768015.16399
2023-01-09 00:00:00,6367278290.06731
2023-01-10 00:00:00,6540307659.70802
2023-01-11 00:00:00,6607654982.06088
2023-01-12 00:00:00,6957810563.64981
2023-01-13 00:00:00,6965692285.64539
2023-01-14 00:00:00,7632798212.60054
2023-01-15 00:00:00,7586496588.09416
2023-01-16 00:00:00,7673741330.76787
2023-01-17 00:00:00,7780131820.36349
2023-01-18 00:00:00,7809191232.72407
2023-01-19 00:00:00,7542156346.61203
2023-01-20 00:00:00,7736681153.59021
2023-01-21 00:00:00,8274947307.67273
2023-01-22 00:00:00,8178015434.11887
2023-01-23 00:00:00,8196166621.87729
2023-01-24 00:00:00,8257377782.67087
2023-01-25 00:00:00,7860942579.1482
2023-01-26 00:00:00,8214929842.94435
2023-01-27 00:00:00,8105353129.06974
2023-01-28 00:00:00,8170358688.84068
2023-01-29 00:00:00,8090291824.36011
2023-01-30 00:00:00,8397851251.95457
2023-01-31 00:00:00,8022423607.79315
2023-02-01 00:00:00,8115827973.07171
2023-02-02 00:00:00,8617130977.77772
2023-02-03 00:00:00,8452819125.56371
2023-02-04 00:00:00,8549030272.33775
2023-02-05 00:00:00,8562793255.69848
2023-02-06 00:00:00,8447541188.55789
2023-02-07 00:00:00,8366392538.84069
2023-02-08 00:00:00,8690052411.19254
2023-02-09 00:00:00,8542928906.23849
2023-02-10 00:00:00,8023060718.45665
2023-02-11 00:00:00,7859431410.00008
2023-02-12 00:00:00,7987098943.06231
2023-02-13 00:00:00,7878311523.77498
2023-02-14 00:00:00,7828716249.31985
2023-02-15 00:00:00,8094204866.8268
2023-02-16 00:00:00,8828021852.07794
2023-02-17 00:00:00,8670649255.62647
2023-02-18 00:00:00,8921567312.04988
2023-02-19 00:00:00,8938626175.09302
2023-02-20 00:00:00,8856689609.31349
2023-02-21 00:00:00,9034278122.23639
2023-02-22 00:00:00,8796116232.78446
2023-02-23 00:00:00,8716993448.7565
2023-02-24 00:00:00,8763753873.56009
2023-02-25 00:00:00,8534063544.44676
2023-02-26 00:00:00,8785443412.47487
2023-02-27 00:00:00,9147403554.08008
2023-02-28 00:00:00,9369689599.09855
2023-03-01 00:00:00,9296825148.28441
2023-03-02 00:00:00,9620593714.3007
2023-03-03 00:00:00,9557902329.04617
2023-03-04 00:00:00,9153048248.85246
2023-03-05 00:00:00,9137117452.55214
2023-03-06 00:00:00,9147314197.68946
2023-03-07 00:00:00,9127026748.00073
2023-03-08 00:00:00,9173596299.43284
2023-03-09 00:00:00,8969852117.20333
2023-03-10 00:00:00,8374692207.5976
2023-03-11 00:00:00,8448997878.10825
2023-03-12 00:00:00,8622372276.66614
2023-03-13 00:00:00,9520656812.55633
2023-03-14 00:00:00,9891676011.41157
2023-03-15 00:00:00,10064792571.67305
2023-03-16 00:00:00,9788876042.52485
2023-03-17 00:00:00,9900397520.05907
2023-03-18 00:00:00,10655292075.62959
2023-03-19 00:00:00,10571024285.70342
2023-03-20 00:00:00,10585485878.05962
2023-03-21 00:00:00,10481967474.84961
2023-03-22 00:00:00,10692277198.08389
2023-03-23 00:00:00,10415577735.25862
2023-03-24 00:00:00,10782514766.12509
2023-03-25 00:00:00,10512456268.02603
2023-03-26 00:00:00,10462997085.55546
2023-03-27 00:00:00,10626234935.2021
2023-03-28 00:00:00,10517427391.57049
2023-03-29 00:00:00,10613089441.63422
2023-03-30 00:00:00,10731866826.04996
2023-03-31 00:00:00,10815594771.24824
2023-04-01 00:00:00,10922627300.6668
2023-04-02 00:00:00,10886658031.19884
2023-04-03 00:00:00,10737547005.46252
2023-04-04 00:00:00,10843923673.50462
2023-04-05 00:00:00,11425885344.12804
2023-04-06 00:00:00,11410804306.58681
2023-04-07 00:00:00,11306862801.12664
2023-04-08 00:00:00,11169270827.27796
2023-04-09 00:00:00,11174909539.9016
2023-04-10 00:00:00,11210286648.72849
2023-04-11 00:00:00,11514657448.84528
2023-04-12 00:00:00,11415894400.10455
2023-04-13 00:00:00,11519570041.48553
2023-04-14 00:00:00,12679153302.12155
2023-04-15 00:00:00,12661382654.76704
2023-04-16 00:00:00,12713971704.55699
2023-04-17 00:00:00,12711652053.71155
2023-04-18 00:00:00,12670156316.25079
2023-04-19 00:00:00,12866240351.62019
2023-04-20 00:00:00,11965670376.0629
2023-04-21 00:00:00,12036087665.48187
2023-04-22 00:00:00,11408312026.12192
2023-04-23 00:00:00,11523294153.30793
2023-04-24 00:00:00,11562133755.0465
2023-04-25 00:00:00,11451796785.8167
2023-04-26 00:00:00,11663921340.6686
2023-04-27 00:00:00,12026426601.74853
2023-04-28 00:00:00,11926934833.72631
2023-04-29 00:00:00,11866400136.82142
2023-04-30 00:00:00,11969869690.14705
2023-05-01 00:00:00,11862722689.3969
2023-05-02 00:00:00,11554574210.93538
2023-05-03 00:00:00,11807514210.40933
2023-05-04 00:00:00,12146280670.23989
2023-05-05 00:00:00,12010112399.54981
2023-05-06 00:00:00,12820678837.66032
2023-05-07 00:00:00,12231194803.72331
2023-05-08 00:00:00,12093641806.95002
2023-05-09 00:00:00,11964929826.11084
2023-05-10 00:00:00,12061916616.2963
2023-05-11 00:00:00,12020341153.85797
2023-05-12 00:00:00,11857648505.79641
2023-05-13 00:00:00,12094459159.19189
2023-05-14 00:00:00,12086630471.30445
2023-05-15 00:00:00,12050111288.25515
2023-05-16 00:00:00,12336485682.96453
2023-05-17 00:00:00,12428309490.52985
2023-05-18 00:00:00,11676220680.97407
2023-05-19 00:00:00,11659889154.68508
2023-05-20 00:00:00,11761640910.18431
2023-05-21 00:00:00,11932759672.25299
2023-05-22 00:00:00,11859851377.94063
2023-05-23 00:00:00,12038781498.54088
2023-05-24 00:00:00,12483581476.17423
2023-05-25 00:00:00,12152063015.80323
2023-05-26 00:00:00,12261662791.10933
2023-05-27 00:00:00,12525164678.07845
2023-05-28 00:00:00,12699895191.78848
2023-05-29 00:00:00,13265641840.22728
2023-05-30 00:00:00,13128479176.71976
2023-05-31 00:00:00,13320264442.01749
2023-06-01 00:00:00,13186075636.72319
2023-06-02 00:00:00,13213209957.09857
2023-06-03 00:00:00,13581630491.28788
2023-06-04 00:00:00,13534596887.27851
2023-06-05 00:00:00,13499806835.18896
2023-06-06 00:00:00,12994647709.34768
2023-06-07 00:00:00,13608689123.13667
2023-06-08 00:00:00,13279517051.79136
2023-06-09 00:00:00,13374801947.50411
2023-06-10 00:00:00,13298497149.07083
2023-06-11 00:00:00,12658806802.35249
2023-06-12 00:00:00,12664068776.45848
2023-06-13 00:00:00,12565609249.23087
2023-06-14 00:00:00,12659197483.17079
2023-06-15 00:00:00,12659197483.1708
2023-06-16 00:00:00,12748691975.1637
2023-06-17 00:00:00,12748691975.16368
2023-06-18 00:00:00,12623114008.7347
2023-06-19 00:00:00,12619107113.7983
2023-06-20 00:00:00,12830378845.24972
2023-06-21 00:00:00,13261343754.93328
2023-06-22 00:00:00,14181059656.45421
2023-06-23 00:00:00,13959826701.4535
2023-06-24 00:00:00,14054834324.93326
2023-06-25 00:00:00,13986640824.89308
2023-06-26 00:00:00,14157655736.57554
2023-06-27 00:00:00,13964783717.42167
2023-06-28 00:00:00,14050708812.88458
2023-06-29 00:00:00,13758006694.06903
2023-06-30 00:00:00,13951078500.60878
2023-07-01 00:00:00,14635473026.54889
2023-07-02 00:00:00,14618052475.0382
2023-07-03 00:00:00,14753808923.03163
2023-07-04 00:00:00,14903732389.26107
2023-07-05 00:00:00,14785171275.81931
2023-07-06 00:00:00,14537272522.90291
2023-07-07 00:00:00,14136026935.72229
2023-07-08 00:00:00,14373006487.32721
2023-07-09 00:00:00,14355126150.79365
2023-07-10 00:00:00,14328936409.38951
2023-07-11 00:00:00,14468614213.11994
2023-07-12 00:00:00,14501856695.91963
2023-07-13 00:00:00,14523842175.90137
2023-07-14 00:00:00,15702768872.44544
2023-07-15 00:00:00,15102160467.69308
2023-07-16 00:00:00,15137251266.70243
2023-07-17 00:00:00,15058473484.86284
2023-07-18 00:00:00,15005023017.2821
2023-07-19 00:00:00,14967740891.75484
2023-07-20 00:00:00,14843258799.84455
2023-07-21 00:00:00,14860776832.49361
2023-07-22 00:00:00,14907017459.30405
2023-07-23 00:00:00,14652662515.62855
2023-07-24 00:00:00,14917151372.59691
2023-07-25 00:00:00,14636086245.45347
2023-07-26 00:00:00,14721066651.57359
2023-07-27 00:00:00,14837123633.74083
2023-07-28 00:00:00,14832020828.59119
2023-07-29 00:00:00,14966842576.78563
2023-07-30 00:00:00,15041003840.04605
2023-07-31 00:00:00,15009087732.72276
2023-08-01 00:00:00,14948825222.16315
2023-08-02 00:00:00,14995249670.82587
2023-08-03 00:00:00,14794566483.64111
2023-08-04 00:00:00,14769826320.29517
2023-08-05 00:00:00,14771520320.49584
2023-08-06 00:00:00,14804465591.54842
2023-08-07 00:00:00,14749835989.78332
2023-08-08 00:00:00,14792749824.79808
2023-08-09 00:00:00,15019361315.64327
2023-08-10 00:00:00,15020386163.95939
