time,tvl
2025-01-24 00:00:00,1100567531.21348
2025-01-25 00:00:00,1093741416.3034499
2025-01-26 00:00:00,1090202338.60359
2025-01-27 00:00:00,1073053194.1493399
2025-01-28 00:00:00,1036005148.14163
2025-01-29 00:00:00,1008606747.85156
2025-01-30 00:00:00,1021208538.87162
2025-01-31 00:00:00,1053100486.627
2025-02-01 00:00:00,1058684344.3753
2025-02-02 00:00:00,1009668910.5456799
2025-02-03 00:00:00,921954445.97029
2025-02-04 00:00:00,937607733.6698
2025-02-05 00:00:00,903353786.9436901
2025-02-06 00:00:00,891461107.84025
2025-02-07 00:00:00,865427571.41051
2025-02-08 00:00:00,848036848.55888
2025-02-09 00:00:00,843588643.1044099
2025-02-10 00:00:00,840431605.08785
2025-02-11 00:00:00,839988019.81506
